image_name,label,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
5215,sit,0.5450188,0.38730106,0.55355394,0.37320524,0.5345881,0.37464926,0.56849205,0.37164947,0.5182861,0.3750948,0.6011528,0.4444593,0.50002664,0.44824365,0.6241487,0.5387048,0.4913965,0.5433919,0.6108924,0.6222781,0.49328604,0.6275063,0.5882405,0.6145966,0.5187996,0.61422133,0.6075703,0.6899147,0.4919096,0.6856089,0.60128164,0.82466453,0.50710565,0.81556374
5216,sit,0.3836321,0.37974128,0.39286894,0.36389798,0.377321,0.36662972,0.42198738,0.35321525,0.0,0.0,0.4782292,0.41340002,0.3910315,0.4190227,0.5099192,0.5243139,0.39628875,0.5132094,0.4916602,0.62956566,0.39075285,0.5974119,0.50782084,0.568356,0.45036697,0.5657479,0.47392163,0.6851842,0.39493257,0.67580277,0.4887024,0.8375195,0.43720412,0.81523234
5217,sit,0.85144126,0.31982356,0.854737,0.3150799,0.847534,0.3140244,0.0,0.0,0.8372675,0.31519592,0.8539327,0.34872964,0.8272699,0.34610894,0.8535085,0.38955852,0.82237387,0.39089614,0.8560742,0.4189178,0.8225163,0.43371,0.85009927,0.4302933,0.8304564,0.4293322,0.8564744,0.48855343,0.82259023,0.48715937,0.8676853,0.54562515,0.8184433,0.5439661
5218,sit,0.38046044,0.294188,0.38940012,0.27886656,0.37513712,0.282015,0.42008847,0.27069288,0.0,0.0,0.47238812,0.34559032,0.39121974,0.34991938,0.503093,0.46121436,0.3974008,0.45634046,0.48668212,0.5681283,0.39865178,0.54667735,0.48747143,0.5403044,0.43364683,0.5368454,0.47112137,0.6884972,0.4005595,0.67543495,0.48549032,0.836356,0.4340921,0.8090961
5219,sit,0.8257133,0.31540248,0.82895774,0.3099395,0.8209456,0.3090766,0.8325758,0.3142437,0.8134631,0.31250232,0.8308606,0.3478382,0.8086668,0.34532958,0.83294773,0.3928692,0.81060773,0.39006287,0.0,0.0,0.0,0.0,0.82846993,0.42607608,0.81314576,0.42701307,0.8333728,0.48230144,0.81520987,0.48524857,0.8358709,0.53736484,0.8146861,0.54149735
5220,sit,0.50686085,0.4350614,0.5189582,0.4200165,0.5010988,0.4225572,0.5402936,0.4257169,0.49648643,0.42926866,0.5711804,0.4965795,0.4869582,0.49144524,0.5631596,0.5897774,0.45099825,0.5626811,0.51768494,0.63999736,0.41103274,0.61367494,0.5383439,0.6528568,0.47737575,0.6377976,0.49792594,0.6935782,0.39214426,0.6661262,0.5010018,0.8516313,0.39992076,0.8122286
5221,sit,0.4316503,0.47910258,0.43993837,0.4614416,0.42294073,0.46643168,0.46423554,0.44555652,0.0,0.0,0.51674384,0.49937713,0.422921,0.49856365,0.5502981,0.5856427,0.40994745,0.56143546,0.50881636,0.6435159,0.40488592,0.62394196,0.5135437,0.64459157,0.44972795,0.6360225,0.4916109,0.69400924,0.39065024,0.6758687,0.4982509,0.84068125,0.41612488,0.8159616
5222,sit,0.4915336,0.5626392,0.5025571,0.54557216,0.48001957,0.54969203,0.5253335,0.5361344,0.46724552,0.5439537,0.55974835,0.58528215,0.44859514,0.59115034,0.6178061,0.60855126,0.39683637,0.6076854,0.60240173,0.70719934,0.41338477,0.70179725,0.5386493,0.7552406,0.4639028,0.75659794,0.5663909,0.8213052,0.44161838,0.82290006,0.5707289,0.9829546,0.42649835,0.98436993
5223,sit,0.5494086,0.36945736,0.5579754,0.35433584,0.5382202,0.35689926,0.5744515,0.35045904,0.5224114,0.35653108,0.6077577,0.42598295,0.50536263,0.4294038,0.6268698,0.525248,0.4904067,0.52458066,0.6157085,0.6135541,0.49200734,0.6118503,0.59279,0.5993623,0.52355456,0.5988006,0.6085797,0.69044495,0.49798918,0.6858266,0.59945625,0.8245524,0.5121621,0.8139097
5224,sit,0.5028191,0.43536642,0.51406974,0.42039642,0.49717873,0.42280206,0.5351089,0.42589185,0.0,0.0,0.56884956,0.49423206,0.486031,0.48900777,0.5695195,0.5902367,0.4500495,0.56215197,0.51824313,0.633483,0.4136857,0.61080205,0.54026514,0.6472045,0.481107,0.632206,0.49450964,0.6896943,0.39637,0.66304034,0.5017934,0.8480394,0.40345588,0.8112014
5225,sit,0.69393986,0.43195742,0.69617796,0.41722625,0.683034,0.41986462,0.0,0.0,0.65402824,0.42292824,0.6924986,0.47473323,0.61739767,0.4850861,0.7186081,0.5507279,0.6135195,0.58038765,0.75920504,0.59959376,0.6675603,0.63447344,0.6911961,0.61017585,0.63888204,0.6268206,0.7751357,0.6508652,0.69099516,0.6775748,0.75076276,0.7899555,0.67534363,0.82376677
5226,sit,0.583918,0.43377236,0.5924515,0.4186321,0.5738368,0.41976497,0.6052736,0.42558625,0.55746984,0.42747217,0.63921225,0.50588125,0.5299157,0.5017792,0.662111,0.5967565,0.5064152,0.58380836,0.6536129,0.65514964,0.50300115,0.65407306,0.6190637,0.66418,0.5429176,0.66108066,0.6472431,0.714871,0.5121653,0.7070502,0.6362144,0.8701857,0.522472,0.86091614
5227,sit,0.51180154,0.5326909,0.5193939,0.51871073,0.50248945,0.51979136,0.5316382,0.52874714,0.49122483,0.53162867,0.5567155,0.59058636,0.46820155,0.5940155,0.5551508,0.67547524,0.46359235,0.6739896,0.49767536,0.6687061,0.5257515,0.6445233,0.5441159,0.72171396,0.4742325,0.7229678,0.5793308,0.78401005,0.44605547,0.7850139,0.57451355,0.9391428,0.42143363,0.93561363
5228,sit,0.65139925,0.42865756,0.66031504,0.4144809,0.64097655,0.41423666,0.66920656,0.42305604,0.622203,0.4212555,0.6810857,0.49226528,0.5880992,0.4851038,0.68895924,0.56550807,0.5434984,0.5599708,0.7200304,0.61545956,0.5437215,0.63480294,0.6570959,0.63080853,0.59351075,0.63240755,0.71802294,0.6883749,0.61525655,0.6861945,0.7028479,0.8335202,0.61226714,0.83259827
5229,sit,0.6762163,0.43633604,0.6830376,0.42318344,0.66571885,0.4223156,0.0,0.0,0.6427692,0.4219178,0.6954293,0.48714098,0.5969227,0.48098573,0.6970493,0.56133676,0.5549967,0.5537459,0.714671,0.6035904,0.55676836,0.63251007,0.6734654,0.6254918,0.60441095,0.63122106,0.746317,0.683358,0.6204969,0.6958321,0.7431253,0.8043978,0.62907296,0.83462244
5230,sit,0.5137094,0.5329657,0.521596,0.51919854,0.50490737,0.5204436,0.5323202,0.53030384,0.49285945,0.53250307,0.55578625,0.59548336,0.47182393,0.59618104,0.5646482,0.6719565,0.46037048,0.67283565,0.5596638,0.7080137,0.46974587,0.70924985,0.53945196,0.73408693,0.47360143,0.7333278,0.58215386,0.78027374,0.4446168,0.7767627,0.57683,0.93905336,0.42107612,0.9324868
5231,sit,0.5133923,0.4389557,0.5223029,0.42457554,0.50339305,0.4259254,0.54005355,0.4247811,0.49053878,0.4292678,0.5796405,0.48706952,0.48070177,0.4958959,0.62886316,0.5642964,0.44780856,0.57685345,0.6459512,0.64226365,0.44644293,0.61684585,0.5668831,0.6446411,0.49764434,0.64106625,0.56149536,0.7211105,0.42979026,0.7033895,0.5992726,0.88299096,0.44302002,0.8371843
5232,sit,0.6392539,0.42337343,0.6445899,0.41176632,0.6262688,0.41384193,0.0,0.0,0.6078182,0.42672667,0.6465556,0.4783324,0.59376514,0.4893188,0.67810136,0.55649745,0.5760048,0.575663,0.7310933,0.5842053,0.63071716,0.5943578,0.68245375,0.6095842,0.6386977,0.631565,0.7806972,0.6602882,0.6820408,0.7017855,0.7980189,0.7877568,0.61769277,0.84291214
5233,sit,0.6644997,0.41788018,0.6696077,0.40434697,0.65281004,0.40718815,0.0,0.0,0.6353469,0.4192217,0.681183,0.47685578,0.60324687,0.48337337,0.6871986,0.556775,0.57488346,0.5695107,0.7254096,0.57418674,0.62531203,0.5907117,0.6977137,0.60996455,0.63902676,0.62924707,0.8060397,0.65375876,0.69591403,0.686498,0.81144655,0.8039461,0.68062913,0.84819865
5234,sit,0.4689165,0.42564628,0.47969013,0.40922955,0.45998758,0.41276643,0.49868083,0.41236034,0.45091057,0.4203223,0.5417541,0.4815431,0.4530899,0.48571306,0.5793475,0.5714884,0.43529004,0.5667678,0.5905546,0.64964527,0.398386,0.6026591,0.52266717,0.65021026,0.46091962,0.63897616,0.4837354,0.69257,0.37981588,0.6635155,0.5208303,0.87189335,0.41666275,0.8127279
5235,sit,0.48513293,0.4280529,0.49573922,0.4120325,0.4761297,0.41479456,0.51336205,0.41465363,0.46543813,0.42001522,0.55225486,0.4869501,0.45701194,0.48554438,0.5835618,0.5773392,0.43326682,0.5628898,0.59068525,0.6484799,0.40063986,0.6067208,0.5294548,0.65331906,0.46307248,0.64285874,0.5060065,0.6961562,0.3915338,0.67424285,0.5112999,0.8643041,0.4051958,0.8253156
5236,sit,0.69766366,0.42545965,0.70455396,0.41065603,0.6869284,0.41055268,0.0,0.0,0.66533697,0.41645667,0.7090424,0.48031822,0.6300496,0.4851786,0.73237926,0.5650367,0.6220848,0.5831227,0.77657783,0.6082084,0.67410195,0.63336027,0.706859,0.61389565,0.6493062,0.6295629,0.7959243,0.6569606,0.69233906,0.686194,0.81372964,0.80812645,0.6984743,0.8505075
5237,sit,0.5665595,0.52762514,0.5719582,0.51409703,0.557421,0.5176913,0.0,0.0,0.54122055,0.52557033,0.59489614,0.5692373,0.51928836,0.58044446,0.6207494,0.6313555,0.5061427,0.6484115,0.65270627,0.65349954,0.5225617,0.6679986,0.614212,0.6893415,0.5570186,0.70381624,0.6899054,0.7257811,0.5800444,0.74820733,0.6969762,0.8643924,0.56939226,0.8919702
5238,sit,0.48977384,0.4305979,0.5022954,0.4159936,0.48762116,0.41831234,0.52936494,0.42266843,0.0,0.0,0.5640803,0.49558327,0.48387346,0.49181497,0.5569023,0.5920021,0.44987473,0.56641793,0.5074458,0.6437904,0.40449896,0.6165269,0.5355321,0.6498774,0.47880745,0.6354467,0.48845315,0.69468707,0.39227933,0.6703336,0.50031734,0.8474161,0.41390362,0.81337696
5239,sit,0.5601502,0.3836757,0.5689262,0.3685198,0.54978096,0.3707553,0.5833915,0.36656266,0.5313685,0.37031004,0.61468995,0.43834937,0.5078694,0.4431686,0.6425834,0.53009605,0.48885384,0.53787315,0.62837446,0.611492,0.5008544,0.62069815,0.5973794,0.61573064,0.5253698,0.61670244,0.61280715,0.6911466,0.5038862,0.68931514,0.6007484,0.82659024,0.51717573,0.8199876
5240,sit,0.5167938,0.52253747,0.52443546,0.5101091,0.5064177,0.51129544,0.5323552,0.52335095,0.48661608,0.52597517,0.5618904,0.60065067,0.4583779,0.60075665,0.58678395,0.66684914,0.43181458,0.6687352,0.5983001,0.7044691,0.4136302,0.7082198,0.5412473,0.7512874,0.46667543,0.7495262,0.5758809,0.8215163,0.43413234,0.81545514,0.57789063,0.97668105,0.43783802,0.9666992
5241,sit,0.48985916,0.43154058,0.50262034,0.417392,0.48794156,0.4191022,0.5294395,0.42552242,0.0,0.0,0.5624019,0.49759248,0.484608,0.4929988,0.5542731,0.5919646,0.45048633,0.5664368,0.5068693,0.6475604,0.4052311,0.6184161,0.5361955,0.6507328,0.48076147,0.63594383,0.4871921,0.6971384,0.39249533,0.6718671,0.49874514,0.8503663,0.41019392,0.81449294
5242,sit,0.4623983,0.48067603,0.47178873,0.4642842,0.45293975,0.46711996,0.49341115,0.45015833,0.0,0.0,0.54206717,0.497526,0.45937672,0.49862206,0.5899873,0.5710556,0.45809436,0.55220693,0.55422217,0.6311408,0.416998,0.5941391,0.5409586,0.64301527,0.48494083,0.63127065,0.49729663,0.7006795,0.4096118,0.675428,0.522815,0.85014087,0.4413763,0.80907
5243,sit,0.5082168,0.5183752,0.51801014,0.50926435,0.5000659,0.51192385,0.53238046,0.5321682,0.48678175,0.5354812,0.5594983,0.60426575,0.46017522,0.6056591,0.59151906,0.6675815,0.4298697,0.6659678,0.5994865,0.70348966,0.41510835,0.70781106,0.5362727,0.74958986,0.46354836,0.7494581,0.56741464,0.8310796,0.43273726,0.8348382,0.58010894,0.98356384,0.41864696,0.99126375
5244,sit,0.5096549,0.48894984,0.5183093,0.4733953,0.4994014,0.47663063,0.53679085,0.45127106,0.48412722,0.4586296,0.58229136,0.4772937,0.48464346,0.49616277,0.63594335,0.540308,0.47225124,0.5710604,0.6361777,0.635604,0.45427054,0.6133114,0.5845274,0.63280714,0.5141456,0.6322911,0.59076613,0.7233775,0.4470044,0.7087683,0.5915093,0.8843319,0.42571163,0.83899426
5245,sit,0.50766504,0.51683563,0.5172216,0.50718915,0.49915457,0.51009417,0.5318989,0.5281401,0.48634186,0.53268594,0.56034774,0.6050923,0.46439084,0.60580057,0.5926555,0.6690758,0.42991012,0.6665413,0.6004092,0.69991475,0.417134,0.70787007,0.53713685,0.7540091,0.46715578,0.7530534,0.5674902,0.82121366,0.43414035,0.8206911,0.582379,0.97482604,0.41771144,0.97444254
5246,sit,0.5007261,0.5036997,0.51014173,0.4900847,0.49020043,0.4911134,0.5296069,0.46881598,0.4767159,0.47269714,0.5745951,0.49019158,0.47803664,0.50279063,0.63170373,0.5505161,0.46453357,0.57001,0.6236574,0.6371501,0.44099084,0.6079927,0.57861805,0.6436603,0.5099536,0.64012116,0.57328004,0.7165685,0.4414122,0.70008725,0.58206606,0.8828098,0.4263267,0.84038734
5247,sit,0.46906027,0.46868774,0.47856268,0.4530538,0.46038765,0.45625937,0.49994746,0.44231847,0.0,0.0,0.54582095,0.4946579,0.46507183,0.4964047,0.5902561,0.57271034,0.46449718,0.55325097,0.55302536,0.6293706,0.41952008,0.586359,0.5355942,0.64565164,0.480481,0.63402116,0.49547154,0.7004272,0.4089814,0.6772447,0.5227922,0.8475268,0.44226152,0.80947006
5248,sit,0.5138768,0.52591664,0.5221725,0.5137809,0.5041024,0.51535565,0.5324678,0.5269321,0.48636875,0.5298427,0.5620678,0.6031057,0.4586338,0.60434496,0.5896268,0.6660766,0.4319265,0.6686093,0.6001462,0.70318973,0.41404495,0.7078229,0.54204935,0.75393647,0.4677201,0.75313866,0.5755547,0.8251246,0.43501297,0.82283336,0.5785203,0.97425264,0.43791598,0.97093445
5249,sit,0.49095225,0.43168727,0.50338423,0.4175931,0.48943081,0.41953352,0.5306076,0.42528018,0.0,0.0,0.56401175,0.49635753,0.48611003,0.49295706,0.55475825,0.5894383,0.4507966,0.5662832,0.50815505,0.6461237,0.4047079,0.6195615,0.53672355,0.65038484,0.481285,0.63632166,0.487895,0.6928991,0.39280027,0.6696203,0.49823576,0.8468022,0.4112115,0.8132554
5250,sit,0.4907372,0.429735,0.50327396,0.4147653,0.487845,0.41738728,0.5294824,0.42084077,0.0,0.0,0.56329143,0.4947597,0.48381883,0.49141666,0.5546087,0.59144825,0.45169106,0.5657814,0.50890815,0.6459611,0.40490714,0.6167505,0.5363096,0.65063894,0.4798767,0.6364487,0.4882861,0.6954517,0.3921097,0.6710274,0.49888372,0.84788924,0.41387329,0.81267935
5251,sit,0.5600464,0.41013294,0.5686858,0.3954334,0.5507618,0.3975026,0.58178467,0.3924735,0.5319556,0.3949801,0.6142923,0.4590344,0.5048602,0.46476588,0.6412823,0.5429113,0.48703313,0.5532366,0.62410414,0.6203583,0.49999723,0.62764835,0.60064846,0.63258237,0.526609,0.6343735,0.6166965,0.6887308,0.5034172,0.68852395,0.59838265,0.82292944,0.5168439,0.81906
5252,sit,0.56556356,0.5276686,0.5709633,0.5145638,0.5565669,0.5178727,0.0,0.0,0.5409285,0.52582407,0.59385586,0.5696873,0.52073205,0.5808008,0.6205797,0.6317521,0.5069128,0.6499624,0.6527921,0.6555964,0.5224494,0.66910475,0.6158419,0.6896295,0.56042147,0.70390344,0.69083816,0.73143685,0.5847577,0.7525874,0.69789445,0.8670284,0.57082593,0.8920289
5253,sit,0.48550978,0.42920208,0.4960673,0.41284052,0.47650465,0.41591206,0.5139532,0.4147208,0.46637183,0.42073262,0.5525855,0.4861154,0.4592639,0.48560295,0.5829645,0.5750888,0.43280292,0.56214696,0.5910478,0.6440729,0.397734,0.6074105,0.5321659,0.6501115,0.46726185,0.6399484,0.5053333,0.6981689,0.39369643,0.676577,0.5102632,0.86436135,0.40481696,0.8258645
5254,sit,0.7006339,0.4276886,0.70710194,0.4118819,0.689021,0.41256773,0.0,0.0,0.66579074,0.4174288,0.7090505,0.47864074,0.6313541,0.48433253,0.73194784,0.5635975,0.6215655,0.5815687,0.77543765,0.6065312,0.6753647,0.632644,0.70403373,0.61334014,0.6478342,0.6294781,0.79409504,0.65595335,0.6945832,0.68585044,0.810104,0.809181,0.69785106,0.8516665
5255,sit,0.66808707,0.4176881,0.67426264,0.40488026,0.65773344,0.40576074,0.0,0.0,0.64135873,0.4163539,0.68419296,0.47942516,0.60617346,0.48073894,0.6896527,0.55888,0.57846177,0.56572723,0.7265909,0.5750716,0.62581116,0.5916206,0.6966285,0.6097479,0.63762885,0.6264066,0.8046125,0.6541808,0.6921885,0.683483,0.81332904,0.80399525,0.6805607,0.84785146
5256,sit,0.4740335,0.4275315,0.48475057,0.41039053,0.46469688,0.41456464,0.5034777,0.41242382,0.45548105,0.4215419,0.54513407,0.48163262,0.45463616,0.48801854,0.58317125,0.57407135,0.43648916,0.56968254,0.59053504,0.6486153,0.39757982,0.6067613,0.52954537,0.64951706,0.46795088,0.6410853,0.48215008,0.68767077,0.38599178,0.6696161,0.50523746,0.86287177,0.41821402,0.82355326
5257,sit,0.6373941,0.42502168,0.64390796,0.4126725,0.62490857,0.41421857,0.0,0.0,0.6079317,0.42554718,0.6514679,0.48206505,0.5925962,0.486401,0.68085283,0.5628059,0.57238877,0.5744908,0.7274927,0.5840231,0.62380135,0.5958306,0.6758546,0.6133181,0.6278324,0.63069206,0.78356373,0.65408415,0.6796813,0.6840126,0.8063491,0.79144984,0.6289495,0.8328016
5258,sit,0.5235044,0.44241536,0.53243333,0.42799452,0.51338166,0.42889315,0.5488483,0.4282101,0.49968138,0.43210334,0.5872148,0.4868239,0.4855342,0.49985498,0.638626,0.56395835,0.45045257,0.5872608,0.65379894,0.64729005,0.44432297,0.62712127,0.5740822,0.64361805,0.5048678,0.64272195,0.5665274,0.7135903,0.44379988,0.70180017,0.59990245,0.8813278,0.46085247,0.8415728
5259,sit,0.66121733,0.43175703,0.66843307,0.418754,0.6504346,0.4181661,0.0,0.0,0.62870806,0.4207174,0.6819519,0.4865611,0.58631265,0.48255584,0.68775964,0.5623649,0.5455664,0.5584947,0.7204406,0.6147512,0.546801,0.63525605,0.6581254,0.6252684,0.5909586,0.6319118,0.7321572,0.6805967,0.60832465,0.693231,0.742072,0.80971825,0.622897,0.8340491
5260,sit,0.51330554,0.5328599,0.5212602,0.51866466,0.5042129,0.52031195,0.5325029,0.5289733,0.49223486,0.5321874,0.55589676,0.5944075,0.47272888,0.5959722,0.56492,0.67098457,0.46046796,0.67241704,0.56101626,0.7071403,0.46957034,0.7089781,0.540527,0.7348786,0.47517952,0.73445565,0.58107895,0.7795114,0.44378185,0.77671367,0.5779941,0.93931836,0.42033133,0.93315023
5261,sit,0.5110425,0.5331813,0.51887834,0.5189563,0.5018029,0.5198699,0.5311049,0.5294406,0.49053565,0.5318319,0.5569492,0.59205616,0.46707422,0.5956058,0.5553279,0.6805851,0.46221596,0.67987674,0.49779105,0.6723208,0.5238321,0.64706516,0.5450636,0.7239463,0.47414118,0.7250601,0.5809957,0.7833158,0.44583663,0.7833729,0.57569325,0.9420684,0.42163888,0.93673116
5262,sit,0.6531659,0.4285418,0.6619202,0.41430578,0.6423459,0.4146344,0.67140996,0.42348525,0.6241519,0.42299804,0.68089855,0.4919909,0.59187806,0.48491076,0.6914488,0.56553197,0.5408319,0.5567843,0.7203747,0.61719596,0.54351217,0.6330706,0.6566299,0.6299865,0.5952376,0.63187146,0.7178278,0.6885093,0.6165746,0.68853456,0.7017399,0.83583516,0.5961523,0.8393193
5263,sit,0.5840249,0.4360264,0.59303254,0.42047113,0.57364833,0.42141035,0.60646045,0.42642024,0.5569162,0.42796242,0.63957345,0.5058539,0.52927434,0.5022896,0.6626179,0.5979453,0.5056116,0.5875098,0.6538569,0.65419,0.5023342,0.6550983,0.6179222,0.66301537,0.5413327,0.6601141,0.6470407,0.7154502,0.5122603,0.7077219,0.63610893,0.8712998,0.5227781,0.8616801
5264,sit,0.68492895,0.42524353,0.6868781,0.41084594,0.6730271,0.4146986,0.0,0.0,0.64573586,0.42278066,0.6882302,0.47426426,0.613455,0.48553646,0.71502495,0.551654,0.6142708,0.5790953,0.7605536,0.5985358,0.66867036,0.63211024,0.6916369,0.6099004,0.63892645,0.6275475,0.7753694,0.6494921,0.69133985,0.6789295,0.751904,0.7893706,0.6746298,0.82605207
5265,sit,0.55067694,0.32268897,0.55897415,0.30844632,0.53988487,0.31038997,0.5746581,0.31003875,0.5244002,0.31461614,0.6069228,0.39283854,0.50665313,0.39447796,0.62520826,0.49590957,0.4941144,0.4923867,0.6147626,0.5904366,0.49154407,0.5839256,0.5918193,0.5735727,0.523775,0.57228106,0.6059132,0.69291145,0.49927467,0.68781024,0.59893686,0.8261307,0.51190853,0.815452
5266,sit,0.4972617,0.43857938,0.50827473,0.4221311,0.4907639,0.42521915,0.5300063,0.42403322,0.0,0.0,0.5654771,0.49390462,0.48105922,0.48819467,0.56822014,0.59381944,0.44780344,0.5615218,0.51603013,0.6353581,0.41421303,0.6118268,0.53853333,0.64749825,0.47935575,0.633228,0.49514356,0.68481344,0.4003722,0.6602774,0.4986704,0.8415226,0.41172495,0.8091669
5267,sit,0.41353592,0.4740113,0.42204696,0.4571052,0.40504178,0.46116707,0.4487577,0.43848458,0.0,0.0,0.5045811,0.48618364,0.40890282,0.48821628,0.54434,0.5745869,0.39914966,0.55917674,0.50343615,0.64423716,0.39978382,0.6268092,0.5100751,0.62869173,0.4458688,0.6217597,0.48736715,0.69919795,0.38858446,0.68221176,0.49888787,0.84436685,0.4160173,0.8181192
5268,sit,0.49136108,0.5690698,0.50194275,0.5521735,0.48004413,0.5564069,0.5240531,0.54141134,0.46713024,0.5495773,0.56040907,0.587757,0.44715184,0.5935286,0.6173719,0.6083936,0.39614478,0.60809,0.60264885,0.7062608,0.41223055,0.7042057,0.5388113,0.7561566,0.46242696,0.75734437,0.5693985,0.8188057,0.43991655,0.8191472,0.5711116,0.9826851,0.4272236,0.9822323
5269,sit,0.50650895,0.43503997,0.51879275,0.42039654,0.5011991,0.4228058,0.5406179,0.426948,0.0,0.0,0.5707239,0.49673483,0.48883328,0.49031863,0.5623476,0.59158784,0.4519027,0.5618116,0.5186902,0.6421745,0.41047016,0.61354977,0.53762037,0.6517286,0.4782804,0.63602966,0.4959004,0.6920294,0.39399815,0.66352177,0.50081956,0.85092795,0.4008599,0.8101625
5270,sit,0.38160396,0.3400926,0.39027792,0.32447955,0.37569743,0.32773525,0.42001143,0.31106272,0.0,0.0,0.47497925,0.3772128,0.39039522,0.38062057,0.50644124,0.49546388,0.39654613,0.4837928,0.4930045,0.60072553,0.39492577,0.57763994,0.49493074,0.55327594,0.43948546,0.54996276,0.47257486,0.6870632,0.3977537,0.6755425,0.48486075,0.83516043,0.43745098,0.81173134
5271,sit,0.83996904,0.31724933,0.8430141,0.31201336,0.8346492,0.3107506,0.0,0.0,0.82367104,0.31348324,0.83776724,0.34789547,0.81868964,0.34565547,0.0,0.0,0.8151393,0.3905802,0.0,0.0,0.8180354,0.43366182,0.8367199,0.4309281,0.82233095,0.43124393,0.8422387,0.49017677,0.8178754,0.4921979,0.8601257,0.54473126,0.81751955,0.55096453
5272,squat,0.5479208,0.57760936,0.5567498,0.5609724,0.53758055,0.5627336,0.5727688,0.5562887,0.5221112,0.56114644,0.60649276,0.6241898,0.48157626,0.63549495,0.630218,0.6900521,0.45830542,0.70948905,0.62767947,0.73840356,0.47781506,0.76786345,0.59552175,0.7866165,0.51163685,0.7941763,0.6076331,0.8550866,0.47680396,0.8734279,0.596501,0.87275773,0.5252157,0.9024399
5273,squat,0.5579503,0.48388764,0.570179,0.46335208,0.5431544,0.46575573,0.59169316,0.46325475,0.52352536,0.46982187,0.62735236,0.55735207,0.5017048,0.5684137,0.6728202,0.67322415,0.47373027,0.6894529,0.64268386,0.7819489,0.50031435,0.79449856,0.61017287,0.7892068,0.5257145,0.79236627,0.6244118,0.90299517,0.5079724,0.9045759,0.0,0.0,0.0,0.0
5274,squat,0.50814307,0.46815395,0.51950115,0.44555104,0.4939908,0.4514583,0.5443016,0.4428731,0.4778995,0.45695502,0.6044215,0.538009,0.45444408,0.56210977,0.6547857,0.6207798,0.43334302,0.6702568,0.6691144,0.7164815,0.44053584,0.7760356,0.6067874,0.7409421,0.5043988,0.7498466,0.6462933,0.81613475,0.4676072,0.81743366,0.6463794,0.92137885,0.51654017,0.9117302
5275,squat,0.50178283,0.59329337,0.5122568,0.5772505,0.49804622,0.5795571,0.54161537,0.5616489,0.0,0.0,0.5974559,0.6306537,0.4993504,0.6325106,0.61883605,0.724879,0.47076613,0.6978613,0.61642206,0.8092304,0.40716848,0.7377516,0.59922296,0.7875036,0.53408086,0.77907205,0.576728,0.831989,0.45640635,0.8091017,0.6140566,0.90704066,0.5385123,0.864959
5276,squat,0.57051855,0.4646502,0.58275294,0.4457279,0.5569507,0.44771013,0.60272896,0.45182827,0.5375961,0.45648575,0.6353208,0.55407715,0.5115539,0.5630787,0.666891,0.668637,0.48380142,0.6836655,0.6456021,0.791678,0.50106496,0.8015712,0.61536825,0.7991937,0.5290711,0.8014438,0.6368007,0.8905056,0.5032617,0.8915644,0.0,0.0,0.0,0.0
5277,squat,0.59562004,0.48090294,0.6018873,0.46089545,0.5815539,0.46412295,0.0,0.0,0.5430288,0.46658108,0.60648346,0.5385863,0.4978176,0.56612813,0.6593012,0.61058044,0.47919568,0.6839741,0.66361624,0.7070133,0.5206288,0.7798411,0.5892015,0.7362518,0.5217004,0.7579601,0.667204,0.772426,0.59045637,0.80241674,0.582558,0.8656232,0.5516287,0.89681494
5278,squat,0.56278956,0.48465616,0.5748306,0.4645605,0.54846317,0.46786022,0.5954952,0.4678012,0.52775073,0.47453195,0.63731915,0.5648642,0.49128613,0.575572,0.697164,0.6591874,0.43742648,0.67365897,0.6603314,0.7655127,0.473351,0.78199774,0.6143592,0.7823007,0.51994646,0.7869994,0.63650036,0.8507075,0.50453806,0.85797256,0.0,0.0,0.0,0.0
5279,squat,0.6105972,0.48459613,0.6233095,0.46769854,0.60073644,0.46930027,0.6466318,0.4664449,0.5880484,0.46929657,0.6914215,0.5521794,0.56850785,0.5378745,0.71841455,0.6514556,0.54061663,0.60409534,0.6770582,0.7287336,0.5117362,0.68377495,0.65256214,0.7150785,0.56990325,0.6995792,0.6454321,0.7730178,0.5155551,0.7464382,0.6508003,0.8414131,0.5643916,0.8156109
5280,squat,0.6018521,0.46987075,0.61027366,0.45150492,0.5874276,0.45668417,0.0,0.0,0.5616424,0.45782232,0.61607736,0.51783925,0.51372814,0.53188103,0.6088655,0.59141564,0.45681033,0.6139763,0.6000683,0.6790765,0.50209486,0.7016499,0.60181606,0.69099563,0.53293157,0.7116993,0.688511,0.71321833,0.5926527,0.7579588,0.60904735,0.79349136,0.5331708,0.8608992
